phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
0.0,135.0,80.53767779197439,90.0,-101.30993247402021,-73.30075576600639,-73.30075576600639,180.0,,-135.0,
-123.6900675259798,33.690067525979785,-128.6598082540901,108.43494882292202,-63.43494882292201,126.86989764584402,126.86989764584402,75.96375653207353,,108.43494882292202,
116.56505117707799,90.0,108.43494882292202,0.0,0.0,-78.69006752597979,-78.69006752597979,-135.0,,-149.03624346792648,
-116.56505117707799,63.43494882292201,-158.19859051364818,71.56505117707799,-90.0,-161.565051177078,-161.565051177078,90.0,,0.0,
-90.0,90.0,-26.56505117707799,153.434948822922,0.0,-26.56505117707799,-26.56505117707799,116.56505117707799,,-143.13010235415598,
146.30993247402023,0.0,-165.96375653207352,90.0,-63.43494882292201,-90.0,-90.0,-116.56505117707799,,0.0,
-81.86989764584403,143.13010235415598,-111.80140948635183,153.434948822922,135.0,-45.0,-45.0,78.69006752597979,,-146.30993247402023,
168.6900675259798,90.0,146.30993247402023,90.0,0.0,0.0,0.0,-135.0,,-45.0,
-18.43494882292201,90.0,-111.80140948635183,90.0,45.0,-71.56505117707799,-71.56505117707799,74.05460409907715,,180.0,
-101.30993247402021,180.0,-108.43494882292202,153.434948822922,0.0,98.13010235415598,98.13010235415598,-153.434948822922,,-63.43494882292201,
180.0,38.659808254090095,56.309932474020215,165.96375653207352,-33.690067525979785,-39.8055710922652,-39.8055710922652,90.0,,171.86989764584402,
-26.56505117707799,158.19859051364818,-116.56505117707799,63.43494882292201,14.036243467926479,153.434948822922,153.434948822922,-161.565051177078,,-90.0,
-135.0,-104.03624346792648,-26.56505117707799,158.19859051364818,-63.43494882292201,-8.130102354155978,-8.130102354155978,108.43494882292202,,153.434948822922,
-90.0,98.13010235415598,-33.690067525979785,-165.96375653207352,26.56505117707799,-45.0,-45.0,172.8749836510982,,-108.43494882292202,
-18.43494882292201,-135.0,-104.03624346792648,-18.43494882292201,-45.0,26.56505117707799,26.56505117707799,0.0,,165.96375653207352,
-90.0,73.30075576600639,180.0,153.434948822922,0.0,-14.036243467926479,-14.036243467926479,172.8749836510982,,-80.53767779197439,
-63.43494882292201,-147.9946167919165,-45.0,-26.56505117707799,56.309932474020215,-135.0,-135.0,-45.0,,-165.96375653207352,
153.434948822922,59.03624346792648,-126.86989764584402,-170.53767779197437,-45.0,45.0,45.0,168.6900675259798,,-104.03624346792648,
-18.43494882292201,168.6900675259798,-11.309932474020215,-90.0,56.309932474020215,-33.690067525979785,-33.690067525979785,-90.0,,0.0,
45.0,-135.0,-123.6900675259798,-161.565051177078,-123.6900675259798,90.0,90.0,135.0,,-116.56505117707799,
-123.6900675259798,180.0,0.0,-146.30993247402023,50.19442890773481,-45.0,-45.0,-116.56505117707799,,180.0,
0.0,-90.0,-45.0,-90.0,135.0,53.13010235415598,53.13010235415598,90.0,,-51.34019174590991,
153.434948822922,161.565051177078,161.565051177078,-135.0,90.0,-95.71059313749964,-95.71059313749964,-161.565051177078,,-170.53767779197437,
-45.0,-45.0,-63.43494882292201,-143.13010235415598,-45.0,66.03751102542182,66.03751102542182,-146.30993247402023,,-53.13010235415598,
36.86989764584402,-172.8749836510982,33.690067525979785,0.0,75.96375653207353,-78.69006752597979,-78.69006752597979,180.0,,-53.13010235415598,
-63.43494882292201,0.0,-135.0,-120.96375653207352,-149.03624346792648,75.96375653207353,75.96375653207353,-63.43494882292201,,-56.309932474020215,
-11.309932474020215,-153.434948822922,-51.34019174590991,0.0,36.86989764584402,26.56505117707799,26.56505117707799,-135.0,,-135.0,
63.43494882292201,-143.13010235415598,33.690067525979785,180.0,90.0,18.43494882292201,18.43494882292201,-45.0,,-38.659808254090095,
33.690067525979785,-26.56505117707799,-18.43494882292201,-90.0,120.96375653207352,116.56505117707799,116.56505117707799,180.0,,108.43494882292202,
-75.96375653207353,-146.30993247402023,-18.43494882292201,0.0,0.0,-18.43494882292201,-18.43494882292201,-116.56505117707799,,-45.0,
53.13010235415598,-153.434948822922,63.43494882292201,-108.43494882292202,116.56505117707799,71.56505117707799,71.56505117707799,-90.0,,75.96375653207353,
-18.43494882292201,-63.43494882292201,-71.56505117707799,75.96375653207353,180.0,-18.43494882292201,-18.43494882292201,90.0,,-108.43494882292202,
-18.43494882292201,180.0,45.0,-95.71059313749964,135.0,123.6900675259798,123.6900675259798,-71.56505117707799,,15.945395900922854,
90.0,-75.96375653207353,0.0,78.69006752597979,0.0,0.0,0.0,180.0,,-158.19859051364818,
26.56505117707799,-63.43494882292201,14.036243467926479,-90.0,123.6900675259798,120.96375653207352,120.96375653207352,-26.56505117707799,,12.528807709151511,
180.0,-90.0,63.43494882292201,33.690067525979785,90.0,-56.309932474020215,-56.309932474020215,-26.56505117707799,,180.0,
0.0,-56.309932474020215,0.0,-90.0,104.03624346792648,104.03624346792648,104.03624346792648,-143.13010235415598,,21.80140948635181,
