cycle1,phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35,phase_cycle36,phase_cycle37,phase_cycle38,phase_cycle39,phase_cycle40,phase_cycle41,phase_cycle42,phase_cycle43,phase_cycle44,phase_cycle45,phase_cycle46,phase_cycle47,phase_cycle48,phase_cycle49,phase_cycle50,phase_cycle51,phase_cycle52,phase_cycle53,phase_cycle54,phase_cycle55,phase_cycle56,phase_cycle57,phase_cycle58,phase_cycle59,phase_cycle60,phase_cycle61,phase_cycle62,phase_cycle63,phase_cycle64,phase_cycle65,phase_cycle66,phase_cycle67,phase_cycle68,phase_cycle69,phase_cycle70,phase_cycle71,phase_cycle72,phase_cycle73,phase_cycle74,phase_cycle75,phase_cycle76,phase_cycle77,phase_cycle78,phase_cycle79,phase_cycle80,phase_cycle81,phase_cycle82,phase_cycle83,phase_cycle84,phase_cycle85,phase_cycle86,phase_cycle87,phase_cycle88,phase_cycle89,phase_cycle90,phase_cycle91,phase_cycle92,phase_cycle93,phase_cycle94,phase_cycle95,phase_cycle96,phase_cycle97,phase_cycle98,phase_cycle99,phase_cycle100
-157,-62.1759036157467,22.6198649480404,22.6198649480404,174.805571092265,-57.108984983229,118.506537567992,-113.338849179653,13.5704343851615,29.2841795485431,30.32360686255,,9.9506266879516,133.994913994746,,-87.1375947738883,-87.1375947738883,168.254366574712,,136.201833064452,-39.6441749571448,-39.6441749571448,,3.77819770716159,,-26.7186587970274,-158.749494492867,36.0489293583202,140.492324557127,-90.2923228692286,-1.30195267257888,27.1681423714585,,18.8384335579808,39.3594505678432,,-149.792387519593,-149.792387519593,,128.157226587369,110.323136829663,-6.91122711902468,67.1819662632203,-179.169684513742,30.1735200296443,-151.46001481204,-31.1713490277198,-141.722476511835,-163.839853307436,132.510447078001,167.050145526721,,57.3277707113169,57.3277707113169,57.652556500558,,143.130102354156,158.52320902046,158.52320902046,-169.27114070199,-166.865977693604,-39.8401282530405,21.4286726846503,-6.95295746817392,137.842137883656,47.274088768727,47.274088768727,-64.8605676141446,-64.8605676141446,80.3519546839018,125.742450971253,125.742450971253,-18.434948822922,-150.216326712023,,158.198590513648,158.198590513648,63.434948822922,-120.379126011368,,-53.130102354156,-4.55995008741184,-171.027373385104,-56.445063778921,81.7405620201212,5.40379136024971,-12.3624924157143,,100.036902453964,155.758324271546,,-33.7642848154456,2.4309083370404,2.4309083370404,,-57.4499965078066,-150.502538791632,-150.502538791632,-71.1685469219449,,172.49265333305
-163,-54.5742278850918,51.3401917459099,51.3401917459099,-173.65980825409,-49.273946097597,125.676408221862,-107.920329911805,54.7824070318073,29.0888514228605,50.1944289077348,,15.6242345811868,135.939190945736,,-79.5085229876684,-79.5085229876684,175.710846671181,,147.757532160877,-37.7468053872747,-37.7468053872747,,12.1865771578838,,-20.9343684194427,-161.565051177078,40.219116125168,145.213972985071,-83.3071246421659,4.9697407281103,35.4698721674001,,29.4454287299256,45,,-146.02953122398,-146.02953122398,,161.565051177078,116.816346844287,3.26203347739675,69.6416619995583,-168.69006752598,41.7295120768164,-145.323588954036,-23.1586074220833,-138.239700296102,-159.555497364057,144.688786560367,174.257716722196,,62.4577168648236,62.4577168648236,66.8709431652166,,145.784297867563,162.181111085477,162.181111085477,-161.384307992669,-162.97947438848,-31.5191101850672,26.565051177078,2.45403167452708,145.974382696754,51.2954294272722,51.2954294272722,-55.8403054543306,-55.8403054543306,88.1608591765916,128.823198817396,128.823198817396,11.0035408517495,-141.203447901692,,164.744881296942,164.744881296942,63.434948822922,-104.53445508054,,-75.9637565320735,0.694460287549775,-113.962488974578,-53.3438915840331,90.8184554616886,9.90418321297388,-10.0079798014413,,102.308015817428,159.336390865145,,-26.446180435778,8.39730258668974,8.39730258668974,,-50.9315269249198,-141.469819985173,-141.469819985173,-68.2525921748616,,177.9726772995
-168,-49.6986805172995,-116.565051177078,-116.565051177078,110.556045219583,-43.051914993485,132.838920511774,-100.834678843378,17.1027289690524,41.6636632977867,42.9174347202691,,22.4258619213518,145.234802763423,,-71.565051177078,-71.565051177078,-179.177629020002,,149.8986954344,-25.529697990533,-25.529697990533,,17.1230610404179,,-12.4880857689485,9.46232220802562,47.1369108537573,153.113065807523,-77.9261690650498,11.8214883406073,38.7045705727278,,28.1785901099592,51.0541918941148,,-137.941464993911,-137.941464993911,,0,122.448301449273,5.68089081796595,76.7989128242944,-168.326289687115,42.3735943617093,-139.053554231831,-19.3193760244144,-128.917663306718,-150.715820451457,154.093492000486,180,,68.0042035427197,68.0042035427197,72.1627499966928,,157.38013505196,172.542944859765,172.542944859765,-155.885801460693,-147.425942865428,-26.6849166497244,35.2905625919013,7.88313931672973,150.179927434526,59.9816325723909,59.9816325723909,-49.6792591604048,-49.6792591604048,92.683775159469,138.012787504183,138.012787504183,-3.81407483429035,-136.04162667601,,171.341278767633,171.341278767633,-93.3664606634298,-105.945395900923,,-64.8851651138554,9.46232220802562,105.255118703058,-37.6059913574017,93.4893249057964,18.1037630345066,-0.596809451229177,,112.145180038223,169.438989308804,,-18.8531587644191,14.9667195640049,14.9667195640049,,-43.3397176310172,-135.620507647834,-135.620507647834,-58.0582433948713,,-174.582977886143
-169,-40.2363583092738,-156.370622269343,-156.370622269343,-45,-36.869897645844,139.720136931044,-94.3777409287401,-167.471192290848,44.4490960207814,60.0863540084651,,28.6104596659652,151.260204708312,,-63.434948822922,-63.434948822922,-170.537677791974,,160.709953780811,-19.722277764447,-19.722277764447,,24.0959209166673,,-8.80679269443531,45,54.1762033403761,158.818650499734,-69.9118119278523,18.0041616059134,48.0555934577529,,42.7093899573615,57.6698142649497,,-131.869755137781,-131.869755137781,,-23.1985905136482,128.840836970857,16.6388056704263,85.6292029620925,-155.64699082497,54.8879888155778,-132.081565279218,-9.40922140811018,-123.870810710389,-146.888658039628,162.718501628183,-172.916714000247,,77.7924190855265,77.7924190855265,77.3845555935016,,159.775140568832,176.46044083145,176.46044083145,-146.853004167744,-160.201123645475,-18.2679062072411,37.763077974032,17.2814983718166,157.61986494804,64.6939940300973,64.6939940300973,-43.8308606720926,-43.8308606720926,99.9601403083728,142.825745166409,142.825745166409,18.7586503478422,-128.884496433715,,177.064326553579,177.064326553579,-94.9697407281103,-86.5317707410829,,-57.652556500558,13.6459512792207,15.9453959009229,-41.7427780593331,102.05078488341,19.7468366054261,3.85063882391075,,114.863696571752,170.909723079178,,-13.7766947132464,21.648485171068,21.648485171068,,-36.869897645844,-129.351752626265,-129.351752626265,-54.8230807917849,,-169.303489264222
-164,-35.690059825014,-118.442928624363,-118.442928624363,38.2901631922431,-30.044160069926,145.527786119964,-88.0817196748532,-116.565051177078,53.9427539484097,58.6005425166587,,36.4827698916931,156.929587750175,,-62.4471884232822,-62.4471884232822,-166.29303899592,,163.909183651148,-16.6992442339936,-16.6992442339936,,32.0053832080835,,0.824342820845153,45,60.4520106411297,164.943528572612,-65.7141748443487,25.7278029327301,52.1518276616444,,46.04162667601,63.1037630345066,,-125.188743132004,-125.188743132004,,-14.0362434679265,136.311887782504,19.5085089868081,88.4724745577871,-154.707978842979,58.877529803208,-125.614481739957,-5.01311375503581,-117.499138731047,-138.066485501126,166.651272886713,-166.138972436979,,79.4792156861256,79.4792156861256,84.9262952699371,,169.215702132437,-176.541275681194,-176.541275681194,-143.841814560192,-136.636577041617,-11.415839524407,49.4708208354952,14.67639313745,166.592491562937,72.3266931879653,72.3266931879653,-34.6079454105833,-34.6079454105833,107.869548299653,149.26451229808,149.26451229808,15.7086378290157,-123.536046984307,,-175.211533449686,-175.211533449686,-85.4860115419987,-90,,-49.3987053549955,22.197717846423,64.4400348281762,-29.4758890032457,108.434948822922,35.9097230791777,13.6840197522475,,128.320113936777,-174.867445560127,,-3.74298829568713,28.7000892831357,28.7000892831357,,-29.8355391002616,-121.117639186726,-121.117639186726,-45.406346233309,,-158.962488974578
-155,-32.8686789333675,-124.992020198559,-124.992020198559,14.6208739886317,-23.4875957776536,151.630953706721,-81.341278767633,-118.610459665965,59.1115335422163,69.6955262900396,,40.5612836322953,163.933599464803,,-23.9624889745782,-23.9624889745782,-158.299463260683,,173.927543592792,-4.18491612511842,-4.18491612511842,,36.4789968332208,,4.57392125990086,57.8042660652868,67.1027368784534,172.836452534168,-57.2065068535586,32.5548968032681,59.1935050478881,,53.4269690214807,67.7509763427876,,-118.421209224527,-118.421209224527,,0,140.754565331102,30.2076124804066,97.4146302909747,-143.923988443631,65.3764352138364,-118.417638059017,2.13425876250229,-110.962679836564,-132.878903603339,175.914383220025,-160.17352452453,,88.6425341554694,88.6425341554694,91.096436083993,,173.157226587369,-170.134193056916,-170.134193056916,-133.246595139928,-113.198590513648,-7.64676201356717,50.7582601643668,34.695153531234,170.148672657192,78.4762782961027,78.4762782961027,-31.3902681041878,-31.3902681041878,114.543686236722,156.467651439099,156.467651439099,26.8962369654934,-116.312648494789,,-169.303489264222,-169.303489264222,-79.9194020124577,-77.0053832080835,,-50.5721978039638,27.6588711050274,55.4077113124901,-22.7509763427876,114.887411710925,31.4295656148385,17.969139740157,,129.053136946027,-175.150156098217,,-2.45403167452708,36.6400261429481,36.6400261429481,,-25.7960264944999,-116.565051177078,-116.565051177078,-39.7350532453942,,-158.198590513648
-156,-17.9494029929139,-112.890551656248,-112.890551656248,40.7636052009412,-17.8545483339192,160.237579067605,-75.9637565320735,-114.145541960422,67.6937949450924,75.579226872489,,51.3943977652276,173.316135891966,,-153.434948822922,-153.434948822922,-151.880330165524,,174.472459848344,-2.04540848888723,-2.04540848888723,,45.9710219310792,,14.6012722858339,58.4652080948117,72.9466852312991,177.821319924723,-51.0724564072077,39.485088408755,68.2557149010147,,74.0546040990772,78.6900675259798,,-110.892877197553,-110.892877197553,,-9.86580694308437,149.582942329484,30.7841465263264,102.862751018958,-139.085616779975,71.1752899817599,-112.479434397103,7.16936291861678,-104.215853473674,-125.256358712963,-176.467705416109,-155.00669473774,,93.8140748342904,93.8140748342904,97.0578466498811,,-176.358814742099,-164.191456815369,-164.191456815369,-128.722701510402,180,2.18164140355147,61.0816519568137,19.4400348281762,177.585343479149,84.0475405620325,84.0475405620325,-22.0942303415828,-22.0942303415828,119.707012314014,160.448004826759,160.448004826759,34.8244891569568,-109.112973733673,,-162.170265774323,-162.170265774323,-74.7448812969422,-80.5376777919744,,-34.1144729453413,34.7316942019898,65.1363034282481,-15.9453959009229,122.106255955118,45,24.3045492659367,,139.497151614668,-164.156917882313,,8.78775628756282,42.2934871322972,42.2934871322972,,-14.9314171781376,-108.838433557981,-108.838433557981,-31.859666890731,,-144.2726017772
-134,-18.1037630345066,-107.818888914523,-107.818888914523,36.4308581201624,-9.59692441814672,165.510237406116,-66.644435140714,-109.9831065219,71.8781397520987,81.6070748126075,,56.1173423438472,175.333141628561,,123.69006752598,123.69006752598,-145.92948800218,,-172.874983651098,2.60256220249981,2.60256220249981,,51.2512922369346,,20.1706534118504,69.7751405688319,82.2189537770165,-174.173657970444,-45.7376731374322,45.1996360545244,71.3544058779226,,49.7636416907262,77.7352262721076,,-104.311041262606,-104.311041262606,,9.46232220802562,155.004303627671,42.0390638658363,107.864860377923,-133.152389734005,79.8753283446022,-104.743562836471,15.4612177404419,-96.4287477488299,-119.013707760902,-174.225674097337,-145.304846468766,,100.584708174961,100.584708174961,104.105357764335,,-172.234833981575,-156.408679905402,-156.408679905402,-121.464143630866,45,5.097399737979,68.1290568347834,48.3664606634298,-174.507675442873,91.8476102659946,91.8476102659946,-17.1427819366721,-17.1427819366721,129.764410338202,171.591088267399,171.591088267399,39.2072035049678,-103.635112709017,,-155.937285274275,-155.937285274275,-65.7722546820458,113.962488974578,,-35.6184898392518,41.0476634178842,74.7448812969422,-12.652556500558,126.689722832476,180,33.5759326579989,,147.724355685422,-159.489140717037,,11.5784205721174,49.7465231434276,49.7465231434276,,-12.3807569288072,-104.275306529209,-104.275306529209,-26.8109543003487,,-147.094757077012
-127,-11.7682889320206,-101.30993247402,-101.30993247402,53.3256503304268,-3.93616611269,171.652044020747,-62.227488226451,-100.304846468766,79.4481904938077,86.8939729043836,,62.4348746947993,-174.173657970444,,146.30993247402,146.30993247402,-138.938739083851,,-174.805571092265,0,0,,59.1360617981471,,26.8109543003487,72.4287412216776,83.7006462938695,-168.290998898136,-36.5730309785193,52.9617508910081,80.3747518438761,,-141.34019174591,94.3987053549956,,-96.709836807757,-96.709836807757,,6.34019174590991,160.504139486814,46.9001109655769,116.995838394087,-124.508522987668,84.8055710922652,-98.9937923987556,22.9321004375898,-92.4195092166564,-110.556045219583,-163.412661443073,-141.892423122485,,107.904447506248,107.904447506248,109.408971790009,,-164.783673287977,-150.980917148395,-150.980917148395,-113.439936093435,64.6538240580533,16.514163910233,72.5319767487223,-78.6900675259798,-169.357129255296,96.7570975445059,96.7570975445059,-10.8458003981627,-10.8458003981627,132.45005098704,172.366669412769,172.366669412769,47.6897703231505,-94.8759862124622,,-148.977357795429,-148.977357795429,-63.7780332224455,126.027373385104,,-23.3691131634821,48.4376649923652,75.5559642755078,-1.63657704161672,135,-119.744881296942,35.8552283462157,,149.036243467926,-153.80579011375,,19.4242595588851,55.6196552761551,55.6196552761551,,-7.30575953331083,-95.4403320310055,-95.4403320310055,-18.519580636575,,-134.169684513742
-112,0,-95.7105931374996,-95.7105931374996,49.7636416907262,2.72631099390627,178.806510576018,-54.958070598461,-93.5763343749974,85.5153939904554,93.6782387219934,,69.962789830807,-170.362461887069,,164.054604099077,164.054604099077,-133.451842301022,,146.30993247402,153.434948822922,153.434948822922,,64.3484715349475,,32.9694039034621,83.7365093856655,95.4773687288289,-162.663238327818,-31.9641632299337,59.4440357244922,85.4400499125882,,-71.565051177078,91.8476102659946,,-90.8263241397293,-90.8263241397293,,18.8860873697093,168.465379346355,54.0017551225613,121.715133515098,-118.217355854729,102.528807709152,-90.8243428208452,27.336664855814,-83.2639887858807,-103.570434385162,-159.075498255079,-132.367565131014,,113.532348560901,113.532348560901,117.731546125077,,-158.032756593187,-144.628156128487,-144.628156128487,-109.586993863423,69.6235647861636,19.6726280545929,84.2894068625004,-123.69006752598,-163.379243086108,104.99964671363,104.99964671363,-3.22452260651991,-3.22452260651991,141.976196477045,-174.053136946027,-174.053136946027,53.8263709542279,-90.7994241133176,,-143.492729028119,-143.492729028119,-50.4403320310055,113.498565675952,,-22.8336541779175,54.398232995926,88.4724745577871,0,139.882759563833,-112.61986494804,45.2592551515014,,160.820991974189,-144.560096480886,,25.9284576011145,62.3279217772412,62.3279217772412,,4.57392125990086,-89.6419060406764,-89.6419060406764,-13.2558724816775,,-125.706691400603
-99,2.38594403038881,-85.3999043337367,-85.3999043337367,62.2095575205479,9.46232220802562,-175.914383220025,-47.5294942048378,-87.82525588539,92.1747441146101,100.304846468766,,75.2254497249534,-162.645975363739,,161.17528998176,161.17528998176,-124.276943589737,,18.434948822922,-149.036243467926,-149.036243467926,,72.4145144930725,,41.4552335444051,88.069412558833,95.8773926066431,-155.166906875564,-25.4454064965488,66.0375110254218,92.9356734464212,,-104.036243467926,112.61986494804,,-83.113572668568,-83.113572668568,,21.4252937980874,172.600405340113,61.9754994679297,131.134538830148,-113.805943518458,33.6900675259798,-84.4724598483438,35.3747518438761,-77.6309384740745,-99.8879888155778,-150.697792517861,-127.568592028827,,120.124317998361,120.124317998361,123.111341960372,,-153.260267109533,-136.145762838175,-136.145762838175,-100.975655172813,71.565051177078,28.3007557660064,84.2007823709016,-105.945395900923,-157.145180038223,110.746080275683,110.746080275683,3.1652063888104,3.1652063888104,147.611885146599,-172.50414236027,-172.50414236027,57.4924755773611,-81.9455855536183,,-135.266490076058,-135.266490076058,-47.1858008067756,134.060809054264,,-9.97771262015058,62.0439339363157,87.4266405368232,-3.01278750418334,146.821488340607,-114.623564786164,51.7243530931096,,158.198590513648,-143.031656094484,,32.0673916032605,68.8683300133074,68.8683300133074,,24.7751405688319,-83.0115102700165,-83.0115102700165,-5.38931175997341,,-132.137594773888
-84,2.86240522611175,-84.3455791773593,-84.3455791773593,68.0782214060409,16.6992442339936,-167.626045371946,-42.4500509870398,-82.5394338738317,98.130102354156,106.451976683654,,83.3605294811063,-157.750976342788,,170.706691400603,170.706691400603,-120.018367427609,,32.9052429229879,-139.899092453788,-139.899092453788,,77.4034267641815,,44.4437477729193,92.9814612199822,107.760911924938,-149.376417975146,-16.9453233773791,71.2790513252829,97.3647462449827,,-82.5041423602701,95.1944289077348,,-79.0543409616328,-79.0543409616328,,32.3806777065692,-179.587807258598,68.025492008528,134.526491941265,-104.036243467926,-83.6598082540901,-78.5975057656109,43.2211996843262,-75.0378447456735,-91.7357045889284,-148.041890526662,-119.054604099077,,126.753679185531,126.753679185531,131.128743768014,,-144.001755122561,-131.335815679259,-131.335815679259,-95.0516893437624,86.698134325565,33.2825652967966,99.6121147543659,-115.0168934781,-148.185761302188,117.045507668006,117.045507668006,9.01505744854654,9.01505744854654,152.275943764029,-166.715133515098,-166.715133515098,68.2758084985862,-78.4279660628117,,-129.316293664616,-129.316293664616,-40.8877711552815,139.537772507907,,-9.92624550665171,68.3476685280911,99.4623222080256,90,155.961065734542,-102.264773727892,55.2613747172344,,180,-131.915187669502,,38.754747321323,75.7246934707906,75.7246934707906,,-18.434948822922,-75.9637565320735,-75.9637565320735,-0.264033981259109,,-110.556045219583
-64,18.434948822922,-71.565051177078,-71.565051177078,71.565051177078,21.5540199204788,-161.92202960781,-36.1267157727899,-70.9940158039632,105.8191939475,113.629377730657,,88.5461045348911,-149.408634191355,,175.389350681339,175.389350681339,-111.750206837325,,41.9872124958167,-147.994616791917,-147.994616791917,,83.7965520983082,,53.901716032892,101.017111618789,109.075098492446,-143.348996339856,-12.3247274341374,79.0557803009324,104.620873988632,,-83.480198248343,-74.0546040990772,,-71.565051177078,-71.565051177078,,33.8453402610717,-173.565260848963,73.6104596659652,142.001267557495,-102.094757077012,-64.5366549381284,-71.9060934559368,47.2025981617658,-56.8024342077836,-85.1354855622395,-135.596809451229,-114.943905263425,,132.780344446802,132.780344446802,137.450852637771,,-141.17017509503,-123.566318734573,-123.566318734573,-90.3113870402748,87.3974377975002,39.1077723826809,94.8079539630305,-105.376251248826,-146.888658039628,125.125940748243,125.125940748243,16.1644991522569,16.1644991522569,160.691327065111,-157.520565602897,-157.520565602897,69.3937393861632,-68.9432944092952,,-122.050145526721,-122.050145526721,-33.0031006920764,141.188615963242,,2.72631099390627,73.379243086108,102.587693381649,-143.130102354156,159.928474135461,-95.2900812053713,65.0023526681405,,135,-125.40686573727,,45,80.7701137562723,80.7701137562723,,180,-70.9213054629026,-70.9213054629026,7.86254562215502,,-78.6900675259798
-56,-90,-71.565051177078,-71.565051177078,80.4457103275982,30.2964481762384,-157.315588575871,-30.1013045655997,-70.3461759419467,113.317708386755,119.577838681261,,95.9644871012531,-143.781162734385,,178.549783709067,178.549783709067,-107.32171802592,,45,-130.364536573097,-130.364536573097,,89.6707175361533,,58.4652080948117,105.439645535319,119.51149855709,-134.23610153907,-5.05724853255914,84.0074725521211,111.161259816828,,-73.7798063043972,-41.9872124958167,,-65.5344648893373,-65.5344648893373,,44.6527571029142,-167.421064762507,80.9723870492849,150.046391832199,-90,-70.3461759419467,-66.8734796112512,56.6459742484832,-65.2656974709475,-81.3628685849293,-133.546104534891,-104.67639313745,,141.643074102581,141.643074102581,143.385600234797,,-129.193273094468,-118.044686947975,-118.044686947975,-82.1672044337654,97.9071627029585,48.0127875041833,111.305783617829,-95.5275401516562,-133.549783709067,129.770549226509,129.770549226509,22.0608994672083,22.0608994672083,165.863938201853,-152.927919762007,-152.927919762007,80.8497432219851,-64.525011821135,,-115.7960264945,-115.7960264945,-30.393262645553,155.695450734063,,3.3664606634298,81.7193177572782,109.198847283852,-143.130102354156,169.840944004153,-90,69.7107994622302,,8.53076560994813,-122.699461121002,,51.9313567983158,88.5855767885979,88.5855767885979,,-150.945395900923,-63.2360059435614,-63.2360059435614,13.1509486809447,,104.036243467926
-37,-149.036243467926,-59.67639313745,-59.67639313745,88.6360724683971,35.8628489858613,-146.682946601818,-23.101807194361,-60.3762512488262,113.962488974578,128.176537600966,,101.088286463561,-137.105514188856,,-168.69006752598,-168.69006752598,-99.0329696989711,,55.6697828044967,-128.480198248343,-128.480198248343,,98.3658861240326,,66.6147789427862,111.006789430772,125.331331338916,-130.269061376221,1.60600298928225,92.3441324740699,117.992053044593,,-69.7751405688319,-57.5288077091515,,-59.0362434679265,-59.0362434679265,,49.2973866639417,-157.833654177918,88.3316625517067,156.217969576779,99.4623222080256,-53.8806591505203,-56.8420761153278,59.3700015151793,-43.9949139947458,-74.2679952148927,-124.003727419113,-101.30993247402,,147.479071801928,147.479071801928,151.907423380709,,-126.591088267399,-109.855214369321,-109.855214369321,-77.8847581975421,101.056412980248,51.3401917459099,112.023055496811,-92.9108378261678,-130.601294645005,138.22452260652,138.22452260652,28.6321543940133,28.6321543940133,173.036531473512,-148.570434385162,-148.570434385162,84.1810290986054,-56.6064151033571,,-110.725558865561,-110.725558865561,-17.7609119249375,155.026089094117,,14.5066415975243,86.5074068391439,118.237445538167,-144.162347045722,174.025676713519,-81.4692343900519,77.1826317672048,,8.13010235415598,-110.794114955504,,57.9595949261601,94.6044871569815,94.6044871569815,,-148.736268305623,-55.7995158697315,-55.7995158697315,21.0173008747563,,71.565051177078
-28,-143.130102354156,-55.3590524880837,-55.3590524880837,91.8778774472854,42.6140559696112,-143.686354581237,-15.6273837391211,-53.4146817003066,127.746805387275,132.780344446802,,108.520849477471,-130.236358309274,,-167.406670043897,-167.406670043897,-93.3830057913306,,60.1409838350769,-121.239214888209,-121.239214888209,,101.738571206722,,69.8636965717519,121.723602957684,130.475231527166,-120.599978693209,6.81821457165187,96.8699923082143,124.534661571399,,-61.3895403340348,-37.1847064532331,,-51.2981243676297,-51.2981243676297,,57.2913487628666,-155.64699082497,94.91656600601,162.801458779934,86.8201698801358,-49.8990924537878,-51.4495347038423,71.3232982678099,-50.4923245571274,-64.6986213745803,-118.009176708014,-90.8680514497456,,153.904575842612,153.904575842612,155.865141570969,,-117.41802705746,-104.966719564005,-104.966719564005,-69.5776669752766,110.194334245184,61.2163670890825,124.094977954766,-83.5812132697612,-122.997705101216,145.145544433896,145.145544433896,34.3302171955033,34.3302171955033,179.060809054264,-140.440332031006,-140.440332031006,95.0006445975584,-50.5915577557572,,-101.990834979039,-101.990834979039,-15.5463272730791,167.334936234958,,17.4471884232822,93.725628193349,122.005383208084,-136.04162667601,-178.426335945897,-74.8759926916894,82.9508218325047,,16.1443387802835,-108.924644416051,,64.6702458918006,102.699584489597,102.699584489597,,-137.6025622025,-51.1799242491831,-51.1799242491831,26.682460396987,,90
-16,-135,-47.8624052261118,-47.8624052261118,103.431028870682,48.8958480130875,-134.054610895536,-9.66866866108364,-48.7722836093798,128.290163192243,140.114013831395,,114.420616378647,-124.405234287663,,-158.304890539203,-158.304890539203,-86.5142088168779,,63.0834453830487,-112.087171603228,-112.087171603228,,112.536787510593,,77.0053832080835,125.490520782447,141.449534703842,-115.497551493338,17.8188889145228,105.847704981927,132.47917209229,,-54.3815101607482,-38.8533743403533,,-45.9453891044644,-45.9453891044644,,61.0641844926716,-143.806792694435,102.236111509416,168.439869205782,117.474431626277,-42.5633517531899,-44.4437477729193,71.8340434707745,-34.2157021324374,-63.434948822922,-111.734631218788,-91.0809241866607,,163.131342364061,163.131342364061,163.548023316346,,-112.155446872335,-95.9468630539735,-95.9468630539735,-64.2126718171856,116.565051177078,66.8014094863518,121.849051319055,-78.0031006920764,-116.211378017832,150.689992929084,150.689992929084,41.5864017252281,41.5864017252281,-175.03025927189,-132.709389957361,-132.709389957361,96.5569464981634,-42.8789036033386,,-95.5993393365206,-95.5993393365206,-7.64501327167072,171.11934084948,,25.3297541081994,99.9777126201506,130.017580409624,-129.805571092265,-173.025070484004,-71.3784206335124,88.8542371618249,,27.6459753637387,-101.30993247402,,73.1013513059618,106.945323377379,106.945323377379,,-131.820169880136,-42.2736890060937,-42.2736890060937,34.9456644000057,,91.7357045889284
-8,-128.853374340353,-42.0157178564066,-42.0157178564066,106.001022853846,55.5816355209438,-129.559667968995,-1.74894604455423,-40.305085720749,126.869897645844,148.313632312143,,122.719045594901,-116.183931879057,,-152.333242707716,-152.333242707716,-79.7212801958677,,75.1545479179162,-109.612093708904,-109.612093708904,,115.669877466867,,82.8749836510982,133.099889034423,142.386043151267,-108.265435176945,17.9279197620072,110.467557599569,138.468229258917,,-51.3401917459099,-26.565051177078,,-38.1117417230053,-38.1117417230053,,70.7278029327301,-141.766174822553,104.036243467926,-177.709389957361,99.4623222080256,-33.6900675259798,-37.4505782317367,81.3268259521202,-32.2287574350986,-50.3893117599734,-103.799485396019,-82.8749836510982,,167.310587863516,167.310587863516,171.142041236372,,-105.011077577991,-91.9525090493996,-91.9525090493996,-54.7166858177851,123.546108583908,74.6562339522361,136.273030020057,-71.7481041629215,-109.707978842979,159.646770851931,159.646770851931,47.274088768727,47.274088768727,-167.047235486624,-148.392497753751,-148.392497753751,107.274419575273,-36.2384066094815,,-90,-90,0.367275607338094,176.257011704313,,31.3286928678042,107.32171802592,136.636577041617,-125.882137246204,-165.891686407174,-62.4027041313563,96.5601964005713,,27.4744316262771,-95.1021652523582,,77.7190455949006,114.934295102577,114.934295102577,,-128.811384036758,-37.4605548604907,-37.4605548604907,39.6626000115573,,104.036243467926
-1,-125.311213439633,-35.2354421201116,-35.2354421201116,113.498565675952,60.7406645330659,-122.310587863516,2.32781508904115,-35.6334900429879,-158.198590513648,153.829179616446,,127.898728274485,-112.011283197919,,-145.36632260345,-145.36632260345,-72.336664855814,,76.7594800848128,-100.581635520944,-100.581635520944,,123.801973203046,,-102.528807709152,141.453986590353,154.612093708904,-102.039112116022,30.6772800217964,117.26588202734,145.222168633636,,-39.2894068625004,-23.7203955723046,,-33.0007130694786,-33.0007130694786,,74.3140940799336,-134.483835770235,115.346175941947,-176.63353933657,121.534791905188,-31.0790396350793,-32.1249984403875,91.3971810272964,-22.8336541779175,-53.130102354156,-99.3529792500933,-68.9624889745782,,174.876834462872,174.876834462872,175.855376258896,,-99.7028572328524,-83.3333401090986,-83.3333401090986,-52.1743242364823,130.346648412732,80.4799781342259,138.715289105429,-65.6469908249704,-101.725112015165,163.679036269381,163.679036269381,54.9834944270716,54.9834944270716,-162.681061568485,5.19442890773481,5.19442890773481,111.510274900974,-29.6044507460049,,-83.3674853848615,-83.3674853848615,4.58797812407248,-177.653125707513,,38.8603176000761,113.304890539203,142.984866215257,-116.188110697481,-159.54584402603,-59.2158534736736,100.705684910472,,39.2894068625004,-87.3974377975002,,85.7205364697548,118.726130665304,118.726130665304,,-114.655898744082,-28.393019421383,-28.393019421383,47.0166238746231,,107.102728969052
